relation_product_id,"reference item id
상품 정보를 참조할 아이템 아이디.","team
",inven_sortingindex,name,level,sortorder,"ad type
1=new
2=hot
3=new+hot
4=event
5=event+new
6=event+hot
7=event+hot+new",ImageName,"main product(가격순서)
0=첫번째
1
2
3","BuyerType
0=개인
1=클랜
공백=값을 사용 안함 (값이 있을경우 최우선적용,item.csv에 없는 아이템일경우  값기입필수)",EnhancedLv,FabExtraItemID(제조비법있는 상품일경우),shop type
4071,4071,,,,,,,,,,,,
4070,4070,,,,,,,,,,,,
4069,4069,,,,,,,,,,,,
4068,4068,,,,,,,,,,,,
4067,4067,,,,,,,,,,,,
4066,4066,,,,,,,,,,,,
4065,4065,,,,,,,,,,,,
4064,4064,,,,,,,,,,,,
4063,4063,,,,,,,,,,,,
4062,4062,,,,,,,,,,,,
4061,4061,,,,,,,,,,,,
4060,4060,,,,,,,,,,,,
4059,4059,,,,,,,,,,,,
4058,4058,,,,,,,,,,,,
4057,4057,,,,,,,,,,,,
4056,4056,,,,,,,,,,,,
4055,4055,,,,,,,,,,,,
4054,4054,,,,,,,,,,,,
4053,4053,,,,,,,,,,,,
4052,4052,,,,,,,,,,,,
4051,4051,,,,,,,,,,,,
4050,4050,,,,,,,,,,,,
4049,4049,,,,,,,,,,,,
4048,4048,,,,,,,,,,,,
4047,4047,,,,,,,,,,,,
4046,4046,,,,,,,,,,,,
4045,4045,,,,,,,,,,,,
4044,4044,,,,,,,,,,,,
4043,4043,,,,,,,,,,,,
4042,4042,,,,,,,,,,,,
4041,4041,,,,,,,,,,,,
4040,4040,,,,,,,,,,,,
4039,4039,,,,,,,,,,,,
4038,4038,,,,,,,,,,,,
4037,4037,,,,,,,,,,,,
4036,4036,,,,,,,,,,,,
4035,4035,,,,,,,,,,,,
4034,4034,,,,,,,,,,,,
4033,4033,,,,,,,,,,,,
4032,4032,,,,,,,,,,,,
4031,4031,,,,,,,,,,,,
4030,4030,,,,,,,,,,,,
4029,4029,,,,,,,,,,,,
4028,4028,,,,,,,,,,,,
4027,4027,,,,,,,,,,,,
4026,4026,,,,,,,,,,,,
4025,4025,,,,,,,,,,,,
4024,4024,,,,,,,,,,,,
4023,4023,,,,,,,,,,,,
4022,4022,,,,,,,,,,,,
4021,4021,,,,,,,,,,,,
4020,4020,,,,,,,,,,,,
4019,4019,,,,,,,,,,,,
4018,4018,,,,,,,,,,,,
4017,4017,,,,,,,,,,,,
4016,4016,,,,,,,,,,,,
4015,4015,,,,,,,,,,,,
4014,4014,,,,,,,,,,,,
4013,4013,,,,,,,,,,,,
4012,4012,,,,,,,,,,,,
4011,4011,,,,,,,,,,,,
4010,4010,,,,,,,,,,,,
4009,4009,,,,,,,,,,,,
4008,4008,,,,,,,,,,,,
4007,4007,,,,,,,,,,,,
4006,4006,,,,,,,,,,,,
4005,4005,,,,,,,,,,,,
4004,4004,,,,,,,,,,,,
4003,4003,,,,,,,,,,,,
4002,4002,,,,,,,,,,,,
4001,4001,,,,,,,,,,,,
3954,3954,,,,,,,,,,,,
3953,3953,,,,,,,,,,,,
3952,3952,,,,,,,,,,,,
3951,3951,,,,,,,,,,,,
3950,3950,,,,,,,,,,,,
3719,3719,,,,,,,,,,,,
3718,3718,,,,,,,,,,,,
3717,3717,,,,,,,,,,,,
3716,3716,,,,,,,,,,,,
3715,3715,,,,,,,,,,,,
3714,3714,,,,,,,,,,,,
3713,3713,,,,,,,,,,,,
3712,3712,,,,,,,,,,,,
3711,3711,,,,,,,,,,,,
3710,3710,,,,,,,,,,,,
3709,3709,,,,,,,,,,,,
3708,3708,,,,,,,,,,,,
3707,3707,,,,,,,,,,,,
3706,3706,,,,,,,,,,,,
3705,3705,,,,,,,,,,,,
3704,3704,,,,,,,,,,,,
3703,3703,,,,,,,,,,,,
3702,3702,,,,,,,,,,,,
3701,3701,,,,,,,,,,,,
3700,3700,,,,,,,,,,,,
3646,3646,,,,,,,,,,,,
3645,3645,,,,,,,,,,,,
3644,3644,,,,,,,,,,,,
3643,3643,,,,,,,,,,,,
3642,3642,,,,,,,,,,,,
3641,3641,,,,,,,,,,,,
3640,3640,,,,,,,,,,,,
3639,3639,,,,,,,,,,,,
3638,3638,,,,,,,,,,,,
3637,3637,,,,,,,,,,,,
3636,3636,,,,,,,,,,,,
3635,3635,,,,,,,,,,,,
3634,3634,,,,,,,,,,,,
3633,3633,,,,,,,,,,,,
3632,3632,,,,,,,,,,,,
3631,3631,,,,,,,,,,,,
3630,3630,,,,,,,,,,,,
3629,3629,,,,,,,,,,,,
3628,3628,,,,,,,,,,,,
3627,3627,,,,,,,,,,,,
3626,3626,,,,,,,,,,,,
3625,3625,,,,,,,,,,,,
3624,3624,,,,,,,,,,,,
3623,3623,,,,,,,,,,,,
3622,3622,,,,,,,,,,,,
3621,3621,,,,,,,,,,,,
3620,3620,,,,,,,,,,,,
3619,3619,,,,,,,,,,,,
3618,3618,,,,,,,,,,,,
3617,3617,,,,,,,,,,,,
3616,3616,,,,,,,,,,,,
3615,3615,,,,,,,,,,,,
3614,3614,,,,,,,,,,,,
3613,3613,,,,,,,,,,,,
3612,3612,,,,,,,,,,,,
3611,3611,,,,,,,,,,,,
3610,3610,,,,,,,,,,,,
3609,3609,,,,,,,,,,,,
3608,3608,,,,,,,,,,,,
3607,3607,,,,,,,,,,,,
3606,3606,,,,,,,,,,,,
3605,3605,,,,,,,,,,,,
3604,3604,,,,,,,,,,,,
3603,3603,,,,,,,,,,,,
3602,3602,,,,,,,,,,,,
3601,3601,,,,,,,,,,,,
3600,3600,,,,,,,,,,,,
3415,3415,,,,,,,,,,,,
3414,3414,,,,,,,,,,,,
3413,3413,,,,,,,,,,,,
3412,3412,,,,,,,,,,,,
3411,3411,,,,,,,,,,,,
3410,3410,,,,,,,,,,,,
3409,3409,,,,,,,,,,,,
3408,3408,,,,,,,,,,,,
3407,3407,,,,,,,,,,,,
3406,3406,,,,,,,,,,,,
3405,3405,,,,,,,,,,,,
3404,3404,,,,,,,,,,,,
3403,3403,,,,,,,,,,,,
3402,3402,,,,,,,,,,,,
3401,3401,,,,,,,,,,,,
3400,3400,,,,,,,,,,,,
3399,3399,,,,,,,,,,,,
3398,3398,,,,,,,,,,,,
3397,3397,,,,,,,,,,,,
3396,3396,,,,,,,,,,,,
3395,3395,,,,,,,,,,,,
3394,3394,,,,,,,,,,,,
3393,3393,,,,,,,,,,,,
3392,3392,,,,,,,,,,,,
3391,3391,,,,,,,,,,,,
3390,3390,,,,,,,,,,,,
3389,3389,,,,,,,,,,,,
3388,3388,,,,,,,,,,,,
3387,3387,,,,,,,,,,,,
3386,3386,,,,,,,,,,,,
3385,3385,,,,,,,,,,,,
3384,3384,,,,,,,,,,,,
3383,3383,,,,,,,,,,,,
3382,3382,,,,,,,,,,,,
3381,3381,,,,,,,,,,,,
3380,3380,,,,,,,,,,,,
3342,3342,,,,,,,,,,,,
3341,3341,,,,,,,,,,,,
3340,3340,,,,,,,,,,,,
3339,3339,,,,,,,,,,,,
3338,3338,,,,,,,,,,,,
3337,3337,,,,,,,,,,,,
3336,3336,,,,,,,,,,,,
3335,3335,,,,,,,,,,,,
3334,3334,,,,,,,,,,,,
3333,3333,,,,,,,,,,,,
3332,3332,,,,,,,,,,,,
3331,3331,,,,,,,,,,,,
3330,3330,,,,,,,,,,,,
3329,3329,,,,,,,,,,,,
3328,3328,,,,,,,,,,,,
3327,3327,,,,,,,,,,,,
3326,3326,,,,,,,,,,,,
3325,3325,,,,,,,,,,,,
3324,3324,,,,,,,,,,,,
3323,3323,,,,,,,,,,,,
3322,3322,,,,,,,,,,,,
3321,3321,,,,,,,,,,,,
3320,3320,,,,,,,,,,,,
3319,3319,,,,,,,,,,,,
3318,3318,,,,,,,,,,,,
3317,3317,,,,,,,,,,,,
3316,3316,,,,,,,,,,,,
3315,3315,,,,,,,,,,,,
3314,3314,,,,,,,,,,,,
3313,3313,,,,,,,,,,,,
3312,3312,,,,,,,,,,,,
3311,3311,,,,,,,,,,,,
3310,3310,,,,,,,,,,,,
3309,3309,,,,,,,,,,,,
3308,3308,,,,,,,,,,,,
3307,3307,,,,,,,,,,,,
3306,3306,,,,,,,,,,,,
3305,3305,,,,,,,,,,,,
3304,3304,,,,,,,,,,,,
3303,3303,,,,,,,,,,,,
3302,3302,,,,,,,,,,,,
3301,3301,,,,,,,,,,,,
2999,2999,,,,,,,,,,,,
2998,2998,,,,,,,,,,,,
2997,2997,,,,,,,,,,,,
2996,2996,,,,,,,,,,,,
2995,2995,,,,,,,,,,,,
2994,2994,,,,,,,,,,,,
2993,2993,,,,,,,,,,,,
2992,2992,,,,,,,,,,,,
2991,2991,,,,,,,,,,,,
2990,2990,,,,,,,,,,,,
2989,2989,,,,,,,,,,,,
2988,2988,,,,,,,,,,,,
2987,2987,,,,,,,,,,,,
2986,2986,,,,,,,,,,,,
2985,2985,,,,,,,,,,,,
2984,2984,,,,,,,,,,,,
2983,2983,,4100,,,,,,,,,,
2982,2982,,4100,,,,,,,,,,
2981,2981,,4100,,,,,,,,,,
2980,2980,,,,,,,,,,,,
2979,2979,,,,,,,,,,,,
2978,2978,,,,,,,,,,,,
2977,2977,,,,,,,,,,,,
2976,2976,,,,,,,,,,,,
2975,2975,,,,,,,,,,,,
2974,2974,,,,,,,,,,,,
2973,2973,,,,,,,,,,,,
2972,2972,,4100,,,,,,,,,,
2971,2971,,4100,,,,,,,,,,
2970,2970,,4100,,,,,,,,,,
2969,2969,,4100,,,,,,,,,,
2968,2968,,,,,,,,,,,,
2967,2967,,,,,,,,,,,,
2966,2966,,,,,,,,,,,,
2965,2965,,,,,,,,,,,,
2964,2964,,,,,,,,,,,,
2963,2963,,,,,,,,,,,,
2962,2962,,,,,,,,,,,,
2961,2961,,,,,,,,,,,,
2960,2960,,,,,,,,,,,,
2959,2959,,,,,,,,,,,,
2945,2945,,,,,,,,,,,,
2944,2944,,,,,,,,,,,,
2943,2943,,,,,,,,,,,,
2942,2942,,,,,,,,,,,,
2941,2941,,,,,,,,,,,,
2939,2939,,,,,,,,,,,,
2938,2938,,,,,,,,,,,,
2937,2937,,,,,,,,,,,,
2936,2936,,,,,,,,,,,,
2935,2935,,,,,,,,,,,,
2934,2934,,,,,,,,,,,,
2933,2933,,,,,,,,,,,,
2932,2932,,,,,,,,,,,,
2931,2931,,,,,,,,,,,,
2930,2930,,,,,,,,,,,,
2929,2929,,,,,,,,,,,,
2928,2928,,,,,,,,,,,,
2927,2927,,,,,,,,,,,,
2926,2926,,,,,,,,,,,,
2925,2925,,,,,,,,,,,,
2924,2924,,,,,,,,,,,,
2923,2923,,,,,,,,,,,,
2922,2922,,,,,,,,,,,,
2921,2921,,,,,,,,,,,,
2920,2920,,,,,,,,,,,,
2919,2919,,,,,,,,,,,,
2918,2918,,,,,,,,,,,,
2917,2917,,,,,,,,,,,,
2916,2916,,,,,,,,,,,,
2914,2914,,,,,,,,,,,,
2913,2913,,,,,,,,,,,,
2912,2912,,,,,,,,,,,,
2912,2912,,,,,,,,,,,,
2910,2910,,,,,,,,,,,,
2909,2909,,,,,,,,,,,,
2908,2908,,,,,,,,,,,,
2907,2907,,,,,,,,,,,,
2906,2906,,,,,,,,,,,,
2905,2905,,,,,,,,,,,,
2904,2904,,,,,,,,,,,,
2903,2903,,,,,,,,,,,,
2902,2902,,,,,,,,,,,,
2901,2901,,,,,,,,,,,,
2900,2900,,,,,,,,,,,,
2899,2899,,,,,,,,,,,,
2898,2898,,,,,,,,,,,,
2897,2897,,,,,,,,,,,,
2896,2896,,,,,,,,,,,,
2895,2895,,,,,,,,,,,,
2894,2894,,,,,,,,,,,,
2893,2893,,,,,,,,,,,,
2892,2892,,,,,,,,,,,,
2891,2891,,,,,,,,,,,,
2890,2890,,,,,,,,,,,,
2889,2889,,,,,,,,,,,,
2888,2888,,,,,,,,,,,,
2887,2887,,,,,,,,,,,,
2886,2886,,,,,,,,,,,,
2885,2885,,,,,,,,,,,,
2884,2884,,,,,,,,,,,,
2883,2883,,,,,,,,,,,,
2882,2882,,,,,,,,,,,,
2881,2881,,,,,,,,,,,,
2880,2880,,,,,,,,,,,,
2879,2879,,,,,,,,,,,,
2878,2878,,,,,,,,,,,,
2877,2877,,,,,,,,,,,,
2876,2876,,,,,,,,,,,,
2875,2875,,,,,,,,,,,,
2874,2874,,4100,,,,,,,,,,
2873,2873,,4100,,,,,,,,,,
2872,2872,,4100,,,,,,,,,,
2871,2871,,4100,,,,,,,,,,
2870,2870,,,,,,,,,,,,
2869,2869,,,,,,,,,,,,
2868,2868,,,,,,,,,,,,
2867,2867,,,,,,,,,,,,
2866,2866,,,,,,,,,,,,
2865,2865,,,,,,,,,,,,
2864,2864,,,,,,,,,,,,
2863,2863,,,,,,,,,,,,
2862,2862,,,,,,,,,,,,
2861,2861,,,,,,,,,,,,
2860,2860,,,,,,,,,,,,
2859,2859,,,,,,,,,,,,
2858,2858,,,,,,,,,,,,
2857,2857,,,,,,,,,,,,
2856,2856,,,,,,,,,,,,
2855,2855,,,,,,,,,,,,
2854,2854,,,,,,,,,,,,
2853,2853,,,,,,,,,,,,
2852,2852,,,,,,,,,,,,
2851,2851,,,,,,,,,,,,
2850,2850,,,,,,,,,,,,
2849,2849,,,,,,,,,,,,
2848,2848,,,,,,,,,,,,
2847,2847,,,,,,,,,,,,
2846,2846,,,,,,,,,,,,
2845,2845,,,,,,,,,,,,
2844,2844,,,,,,,,,,,,
2843,2843,,,,,,,,,,,,
2842,2842,,,,,,,,,,,,
2841,2841,,,,,,,,,,,,
2840,2840,,,,,,,,,,,,
2839,2839,,,,,,,,,,,,
2838,2838,,,,,,,,,,,,
2837,2837,,4100,,,,,,,,,,
2836,2836,,4100,,,,,,,,,,
2835,2835,,4100,,,,,,,,,,
2834,2834,,,,,,,,,,,,
2833,2833,,,,,,,,,,,,
2832,2832,,,,,,,,,,,,
2831,2831,,,,,,,,,,,,
2830,2830,,,,,,,,,,,,
2829,2829,,,,,,,,,,,,
2828,2828,,,,,,,,,,,,
2827,2827,,,,,,,,,,,,
2826,2826,,,,,,,,,,,,
2825,2825,,,,,,,,,,,,
2824,2824,,,,,,,,,,,,
2823,2823,,,,,,,,,,,,
2822,2822,,,,,,,,,,,,
2821,2821,,,,,,,,,,,,
2820,2820,,,,,,,,,,,,
2819,2819,,,,,,,,,,,,
2818,2818,,,,,,,,,,,,
2817,2817,,,,,,,,,,,,
2816,2816,,,,,,,,,,,,
2815,2815,,,,,,,,,,,,
2814,2814,,,,,,,,,,,,
2813,2813,,,,,,,,,,,,
2812,2812,,,,,,,,,,,,
2811,2811,,,,,,,,,,,,
2810,2810,,,,,,,,,,,,
2809,2809,,,,,,,,,,,,
2808,2808,,,,,,,,,,,,
2807,2807,,,,,,,,,,,,
2806,2806,,,,,,,,,,,,
2805,2805,,,,,,,,,,,,
2804,2804,,,,,,,,,,,,
2803,2803,,,,,,,,,,,,
2802,2802,,,,,,,,,,,,
2801,2801,,,,,,,,,,,,
2800,2800,,,,,,,,,,,,
2799,2799,,,,,,,,,,,,
2798,2798,,,,,,,,,,,,
2797,2797,,,,,,,,,,,,
2796,2796,,,,,,,,,,,,
2795,2795,,,,,,,,,,,,
2794,2794,,,,,,,,,,,,
2793,2793,,,,,,,,,,,,
2792,2792,,,,,,,,,,,,
2791,2791,,,,,,,,,,,,
2790,2790,,,,,,,,,,,,
2789,2789,,,,,,,,,,,,
2788,2788,,,,,,,,,,,,
2787,2787,,,,,,,,,,,,
2786,2786,,,,,,,,,,,,
2785,2785,,,,,,,,,,,,
2784,2784,,,,,,,,,,,,
2783,2783,,,,,,,,,,,,
2782,2782,,,,,,,,,,,,
2781,2781,,,,,,,,,,,,
2780,2780,,,,,,,,,,,,
2779,2779,,,,,,,,,,,,
2778,2778,,,,,,,,,,,,
2777,2777,,,,,,,,,,,,
2776,2776,,,,,,,,,,,,
2775,2775,,,,,,,,,,,,
2774,2774,,,,,,,,,,,,
2773,2773,,,,,,,,,,,,
2772,2772,,,,,,,,,,,,
2771,2771,,,,,,,,,,,,
2770,2770,,,,,,,,,,,,
2769,2769,,,,,,,,,,,,
2768,2768,,,,,,,,,,,,
2767,2767,,,,,,,,,,,,
2766,2766,,,,,,,,,,,,
2765,2765,,,,,,,,,,,,
2764,2764,,,,,,,,,,,,
2763,2763,,,,,,,,,,,,
2762,2762,,,,,,,,,,,,
2761,2761,,,,,,,,,,,,
2760,2760,,,,,,,,,,,,
2759,2759,,,,,,,,,,,,
2758,2758,,,,,,,,,,,,
2757,2757,,,,,,,,,,,,
2756,2756,,,,,,,,,,,,
2755,2755,,,,,,,,,,,,
2754,2754,,,,,,,,,,,,
2753,2753,,,,,,,,,,,,
2752,2752,,,,,,,,,,,,
2751,2751,,,,,,,,,,,,
2750,2750,,,,,,,,,,,,
2749,2749,,,,,,,,,,,,
2748,2748,,,,,,,,,,,,
2747,2747,,,,,,,,,,,,
2746,2746,,,,,,,,,,,,
2745,2745,,,,,,,,,,,,
2744,2744,,,,,,,,,,,,
2743,2743,,,,,,,,,,,,
2742,2742,,4100,,,,,,,,,,
2741,2741,,4100,,,,,,,,,,
2740,2740,,4100,,,,,,,,,,
2739,2739,,4100,,,,,,,,,,
2738,2738,,,,,,,,,,,,
2737,2737,,,,,,,,,,,,
2736,2736,,,,,,,,,,,,
2735,2735,,,,,,,,,,,,
2734,2734,,,,,,,,,,,,
2733,2733,,,,,,,,,,,,
2732,2732,,,,,,,,,,,,
2731,2731,,,,,,,,,,,,
2730,2730,,,,,,,,,,,,
2729,2729,,,,,,,,,,,,
2728,2728,,,,,,,,,,,,
2727,2727,,,,,,,,,,,,
2726,2726,,,,,,,,,,,,
2725,2725,,,,,,,,,,,,
2724,2724,,,,,,,,,,,,
2723,2723,,,,,,,,,,,,
2722,2722,,,,,,,,,,,,
2721,2721,,4100,,,,,,,,,,
2720,2720,,,,,,,,,,,,
2719,2719,,,,,,,,,,,,
2718,2718,,,,,,,,,,,,
2716,2716,,,,,,,,,,,,
2715,2715,,,,,,,,,,,,
2714,2714,,,,,,,,,,,,
2713,2713,,,,,,,,,,,,
2712,2712,,,,,,,,,,,,
2711,2711,,,,,,,,,,,,
2710,2710,,,,,,,,,,,,
2709,2709,,,,,,,,,,,,
2708,2708,,,,,,,,,,,,
2707,2707,,,,,,,,,,,,
2706,2706,,,,,,,,,,,,
2705,2705,,,,,,,,,,,,
2704,2704,,,,,,,,,,,,
2703,2703,,,,,,,,,,,,
2702,2702,,,,,,,,,,,,
2701,2701,,,,,,,,,,,,
2700,2700,,,,,,,,,,,,
2699,2699,,,,,,,,,,,,
2698,2698,,4100,,,,,,,,,,
2697,2697,,4100,,,,,,,,,,
2696,2696,,4100,,,,,,,,,,
2695,2695,,,,,,,,,,,,
2694,2694,,,,,,,,,,,,
2693,2693,,,,,,,,,,,,
2692,2692,,,,,,,,,,,,
2691,2691,,,,,,,,,,,,
2685,2685,,,,,,,,,,,,
2684,2684,,,,,,,,,,,,
2683,2683,,,,,,,,,,,,
2682,2682,,,,,,,,,,,,
2681,2681,,,,,,,,,,,,
2680,2680,,,,,,,,,,,,
2679,2679,,,,,,,,,,,,
2678,2678,,,,,,,,,,,,
2677,2677,,,,,,,,,,,,
2676,2676,,,,,,,,,,,,
2675,2675,,,,,,,,,,,,
2674,2674,,,,,,,,,,,,
2673,2673,,,,,,,,,,,,
2672,2672,,,,,,,,,,,,
2671,2671,,,,,,,,,,,,
2670,2670,,,,,,,,,,,,
2669,2669,,,,,,,,,,,,
2668,2668,,,,,,,,,,,,
2667,2667,,,,,,,,,,,,
2666,2666,,,,,,,,,,,,
2665,2665,,,,,,,,,,,,
2664,2664,,,,,,,,,,,,
2663,2663,,,,,,,,,,,,
2662,2662,,,,,,,,,,,,
2661,2661,,,,,,,,,,,,
2660,2660,,,,,,,,,,,,
2659,2659,,,,,,,,,,,,
2658,2658,,,,,,,,,,,,
2657,2657,,,,,,,,,,,,
2656,2656,,,,,,,,,,,,
2655,2655,,,,,,,,,,,,
2654,2654,,,,,,,,,,,,
2653,2653,,,,,,,,,,,,
2652,2652,,,,,,,,,,,,
2651,2651,,,,,,,,,,,,
2650,2650,,,,,,,,,,,,
2649,2649,,,,,,,,,,,,
2648,2648,,,,,,,,,,,,
2647,2647,,,,,,,,,,,,
2646,2646,,,,,,,,,,,,
2645,2645,,,,,,,,,,,,
2644,2644,,,,,,,,,,,,
2643,2643,,,,,,,,,,,,
2642,2642,,,,,,,,,,,,
2641,2641,,,,,,,,,,,,
2640,2640,,,,,,,,,,,,
2639,2639,,,,,,,,,,,,
2638,2638,,,,,,,,,,,,
2637,2637,,,,,,,,,,,,
2636,2636,,,,,,,,,,,,
2635,2635,,,,,,,,,,,,
2634,2634,,,,,,,,,,,,
2633,2633,,,,,,,,,,,,
2632,2632,,,,,,,,,,,,
2631,2631,,,,,,,,,,,,
2630,2630,,,,,,,,,,,,
2629,2629,,,,,,,,,,,,
2628,2628,,,,,,,,,,,,
2627,2627,,,,,,,,,,,,
2626,2626,,,,,,,,,,,,
2625,2625,,,,,,,,,,,,
2624,2624,,,,,,,,,,,,
2623,2623,,,,,,,,,,,,
2622,2622,,,,,,,,,,,,
2621,2621,,,,,,,,,,,,
2620,2620,,,,,,,,,,,,
2619,2619,,,,,,,,,,,,
2618,2618,,,,,,,,,,,,
2617,2617,,,,,,,,,,,,
2616,2616,,,,,,,,,,,,
2615,2615,,,,,,,,,,,,
2614,2614,,,,,,,,,,,,
2613,2613,,,,,,,,,,,,
2612,2612,,,,,,,,,,,,
2611,2611,,,,,,,,,,,,
2610,2610,,,,,,,,,,,,
2609,2609,,,,,,,,,,,,
2608,2608,,,,,,,,,,,,
2607,2607,,,,,,,,,,,,
2606,2606,,,,,,,,,,,,
2605,2605,,,,,,,,,,,,
2604,2604,,,,,,,,,,,,
2603,2603,,,,,,,,,,,,
2602,2602,,,,,,,,,,,,
2601,2601,,,,,,,,,,,,
2600,2600,,,,,,,,,,,,
2599,2599,,,topdecoderEPIC,,20001,3,topdecoderEPIC,,,,,
2598,2598,,,,,,,,,,,,
2597,2597,,,,,,,,,,,,
2596,2596,,,,,,,,,,,,
2595,2595,,,,,,,,,,,,
2594,2594,,,,,,,,,,,,
2593,2593,,,,,,,,,,,,
2592,2592,,,,,,,,,,,,
2591,2591,,,,,,,,,,,,
2590,2590,,,,,,,,,,,,
2589,2589,,,,,,,,,,,,
2588,2588,,,,,,,,,,,,
2587,2587,,,,,,,,,,,,
2586,2586,,,,,,,,,,,,
2585,2585,,,,,,,,,,,,
2584,2584,,,,,,,,,,,,
2583,2583,,,,,,,,,,,,
2582,2582,,,,,,,,,,,,
2581,2581,,,,,,,,,,,,
2580,2580,,,,,,,,,,,,
2579,2579,,,,,,,,,,,,
2578,2578,,,,,,,,,,,,
2577,2577,,,,,,,,,,,,
2576,2576,,,,,,,,,,,,
2575,2575,,,,,,,,,,,,
2574,2574,,,,,,,,,,,,
2573,2573,,,,,,,,,,,,
2572,2572,,,,,,,,,,,,
2571,2571,,,,,,,,,,,,
2570,2570,,,,,,,,,,,,
2569,2569,,,,,,,,,,,,
2568,2568,,,,,,,,,,,,
2567,2567,,,,,,,,,,,,
2566,2566,,,,,,,,,,,,
2565,2565,,,,,,,,,,,,
2564,2564,,,,,,,,,,,,
2563,2563,,,,,,,,,,,,
2562,2562,,,,,,,,,,,,
2561,2561,,,,,,,,,,,,
2560,2560,,,,,,,,,,,,
2559,2559,,,,,,,,,,,,
2558,2558,,,,,,,,,,,,
2557,2557,,,,,,,,,,,,
2556,2556,,,,,,,,,,,,
2555,2555,,,,,,,,,,,,
2554,2554,,,,,,,,,,,,
2553,2553,,,,,,,,,,,,
2552,2552,,,,,,,,,,,,
2551,2551,,,,,,,,,,,,
2550,2550,,,,,,,,,,,,
2549,2549,,,,,,,,,,,,
2548,2548,,,,,,,,,,,,
2547,2547,,,,,,,,,,,,
2546,2546,,,,,,,,,,,,
2545,2545,,,,,,,,,,,,
2544,2544,,,,,,,,,,,,
2543,2543,,,,,,,,,,,,
2542,2542,,,,,,,,,,,,
2541,2541,,,,,,,,,,,,
2540,2540,,,,,,,,,,,,
2539,2539,,,,,,,,,,,,
2538,2538,,,,,,,,,,,,
2537,2537,,,,,,,,,,,,
2536,2536,,,,,,,,,,,,
2535,2535,,,,,,,,,,,,
2534,2534,,,,,,,,,,,,
2533,2533,,,,,,,,,,,,
2532,2532,,,,,,,,,,,,
2531,2531,,,,,,,,,,,,
2530,2530,,,,,,,,,,,,
2529,2529,,,,,,,,,,,,
2528,2528,,,,,,,,,,,,
2527,2527,,,,,,,,,,,,
2526,2526,,,,,,,,,,,,
2525,2525,,,,,,,,,,,,
2524,2524,,,,,,,,,,,,
2523,2523,,,,,,,,,,,,
2522,2522,,,,,,,,,,,,
2521,2521,,,,,,,,,,,,
2520,2520,,,,,,,,,,,,
2519,2519,,,,,,,,,,,,
2518,2518,,,,,,,,,,,,
2517,2517,,,,,,,,,,,,
2516,2516,,,,,,,,,,,,
2514,2514,,,,,,,,,,,,
2513,2513,,,,,10003,,,,,,,
2512,2512,,,,,10002,,,,,,,
2511,2511,,,,,10001,,,,,,,
2510,2510,,,,,,,,,,,,
2509,2509,,,,,,,,,,,,
2508,2508,,,,,,,,,,,,
2507,2507,,,,,,,,,,,,
2506,2506,,,,,,,,,,,,
2505,2505,,,,,,,,,,,,
2504,2504,,,,,,,,,,,,
2503,2503,,,,,,,,,,,,
2502,2502,,,,,,,,,,,,
2501,2501,,,,,,,,,,,,
2226,2226,,,,,,,,,,,,
2225,2225,,,zslowitembox,,2005,,zslowitembox,,,,,
2224,2224,,,zshighitembox,,2006,,zshighitembox,,,,,
2223,2223,,,zssupplybox,,2004,,zssupplybox,,,,,
2222,2222,,,transboxm,,,,transboxm,,,,,
2221,2221,,,WeaponPaintPackage,,,,WeaponPaintPackage,,,,,
2220,2220,,,luckybox8,,,,luckybox8,,,,,
2219,2219,,,luckybox7,,,,luckybox7,,,,,
2218,2218,,,,,,,,,,,,
2217,2217,,,,,,,,,,,,
2216,2216,,,,,,,,,,,,
2215,2215,,,luckybox6,,,,luckybox6,,,,,
2214,2214,,,,,,,,,,,,
2213,2213,,,,,,,,,,,,
2212,2212,,,dailyDecoderB,,,,,,,,,
2211,2211,,,dailyDecoderA,,,,,,,,,
2192,2192,,,,,,,,,,,,
2189,2189,,,transbox,,,3,transbox,,,,,
2185,2185,,,vippass,,,,,,,,,
2184,8135,,,,,,,buffclassblairset,,,,,
2183,8134,,,,,,,buffclassfernandoset,,,,,
2182,2182,,,,,,,,,,,,
2181,2181,,,,,,,,,,,,
2180,2180,,,,,,,,,,,,
2179,2179,,,,,,,,,,,,1
2178,2178,,,,,,,,,,,,
2177,2177,,,,,,3,,,,,,
2176,2176,,,,,,3,,,,,,
2175,2175,,,,,,,,,,,,
2114,771,,,,,,,,,,6,,1
2102,2102,,,,,,,,,,,,1
2101,8110,,,mileageshopbox5,,,,,,,,,1
2100,8193,,,mileageshopbox4,,,,,,,,,1
2099,8132,,,mileageshopbox3,,,,,,,,,1
2098,8119,,,mileageshopbox2,,,,,,,,,1
2097,8118,,,mileageshopbox1,,,,,,,,,1
2096,2096,,,,,,3,,,,,,
2095,2095,,,,,,,,,,,,
2094,2094,,,luckybox4,,,3,luckybox4,,,,,
2093,2093,,,,,,,,,,,,
2092,2092,,,,,,,,,,,,
2091,2091,,,,,,3,,,,,,
2090,2090,,,,,,,,,,,,
2089,2089,,,,,,,,,,,,
2088,2088,,,,,,,,,,,,
2087,2087,,,3000mileage,,,,3000mileage,,,,,
2085,2085,,,,,,,,,,,,
2084,2084,,,,,,3,,,,,,
2081,2081,,,,,,,,,,,,
2080,2080,,,,,,,,,,,,
2078,2078,,,,,,,,,,,,
