;,,,";무기/장비=""Equipment"",클래스(캐릭터)=""Class""",";권총=1,샷건=2,기관단총=3,소총=4,기관총=5장비=6,클래스=7,기능성(passive)=8,작동성(active)=9",,";UseType, 0= 간접사용, 1= 자동사용, 2= 수동사용, 3= 수동사용(int), 4= 수동사용(string), 5= 팝업, 6= 사용 불가(버튼 없음)",";공용=0,테러리스트1,대테러리스트2",,,,,,,,,,,,,,,,,,,,,";0=개인,1=클랜;공백=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
;ID,Name,recourcename,ClassName,Category,InGameID,UseType,Team,Level,ExpPointModCategory,ExpModPriority,ExpModMin,ExpModMax,PCBangExpModMin,PCBangExpModMax,PointModPriority,PointModMin,PointModMax,PCBangPointModMin,PCBangPointModMax,InventoryType,Damage,HitRate,Reaction,FiringSpeed,Weight,SkinBase,Period,BuyerType,ItemBoxName,TeamBonusExpOther,TeamBonusExpSelf,TeamBonusPointOther,TeamBonusPointSelf,rewardID,InGameItem,mdl,skin,DisReward1,DisReward2,DisReward3,EnhWeapon,ZombieSkin,TradeNum,TradeDay,CanExtend,SortingIndex,ItemGrade,"ItemGradeForMode(노말, 좀비, 시나리오)",zombie_damage,scen_damage,knockback,delay,ammo,WeaponPart,lockedbox key,1 = 백과사전에서는 노출 되지만 수집현황(무기/클래스) 제외 / 2 =백과사전과 수집현황에서 모두 제외
106,PenaltyInvalidation,PenaltyInvalidation,Requirement,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,10,9123,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
107,PenaltyDefeatInvalidation,PenaltyDefeatInvalidation,Requirement,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,15,9123,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
108,PointUp,PointUp,PeriodicItem,8,0,2,0,0,1,0,0,0,0,0,1,50,50,90,90,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,2202,0,,,,,,1,0,,0
109,HitpointIncrease,HitpointIncrease,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2203,0,,,,,,1,0,,0
110,DamageStats,DamageStats,PeriodicItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2203,0,,,,,,1,0,,2
111,DamageDisplay,DamageDisplay,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2203,0,,,,,,1,0,,0
112,C4Sound,C4Sound,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2203,0,,,,,,1,0,,0
113,SCAR556Limited,SCAR556Limited,Equipment,4,42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,89,81,91,76,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3,1,"1,0,0",35,35,13,50,1,0,,0
114,XM8CarbineLimited,XM8CarbineLimited,Equipment,4,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,83,81,"91,90",72,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3,1,"1,0,0",43,43,13,50,1,0,,0
115,ResetPcbangEvent,ResetPcbangEvent,ResetCafe,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,2
116,WeaponLimitFlash,WeaponLimitFlash,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
136,ZombieAnoWeapon,ZombieAnoWeapon,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3102,0,,,,,,1,0,,0
137,ZombieBnoWeapon,ZombieBnoWeapon,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3102,0,,,,,,1,0,,0
138,ZombieCnoWeapon,ZombieCnoWeapon,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3102,0,,,,,,1,0,,0
141,AK47HQ,AK47HQ,SkinItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,21,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,2003,0,,,,,,1,0,,1
142,M4A1HQ,M4A1HQ,SkinItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,15,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,2003,0,,,,,,1,0,,1
143,MP7A1HQ,MP7A1HQ,SkinItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,37,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,2003,0,,,,,,1,0,,2
144,SCARHQ,SCARHQ,SkinItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,33,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,2003,0,,,,,,1,0,,2
145,XM8HQ,XM8HQ,SkinItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,34,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,2003,0,,,,,,1,0,,2
146,EventUserTutor,EventUserTutor,EventUserTutor,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
147,EventBotFree,EventBotFree,EventBotFree,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
148,MG3,MG3,Equipment,5,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,72,77,91,71,,1,,,0,0,0,0,0,1,,,240,9260,9280,8,0,0,0,676,5,2,"1,1,0",54,61,13,50,1,3,,0
149,Anaconda,Anaconda,Equipment,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,60,70,86,85,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,7,1,"3,1,0",57,57,13,50,1,0,,0
150,Criss,Criss,Class,7,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,26,21,20,17,21,,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,1001,3,,,,,,1,0,,0
151,Natasha,Natasha,Class,7,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,21,25,20,22,17,,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,1001,3,,,,,,1,0,,0
152,ChoiJiYoon,ChoiJiYoon,Class,7,22,1,2,0,2,2,0,0,0,0,2,0,0,0,0,16,22,16,24,26,17,,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,1001,3,,,,,,1,0,,0
153,Jennifer,Jennifer,Class,7,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,22,26,22,17,18,,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,1000,3,,,,,,1,0,,0
154,Ritsuka,Ritsuka,Class,7,24,1,1,0,2,2,0,0,0,0,2,0,0,0,0,16,16,23,26,17,23,,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,1000,3,,,,,,1,0,,0
155,Yuri,Yuri,Class,7,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,17,26,23,20,19,,1,,,0,0,0,0,0,0,,,480,9123,9204,0,0,0,0,0,1000,3,,,,,,1,0,,0
156,EventSpray,EventSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
157,TRG42,TRG42,Equipment,4,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,98,68,27,69,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,4,2,"3,0,0",146,146,27,80,1,0,,0
158,Hdagger,Hdagger,Equipment,11,4003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,8,1,"1,0,0",,,,,1,0,,0
159,awpRED,AWPRED,Equipment,4,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,100,70,48,67,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,4,1,"4,0,0",258,517,27,80,1,0,,0
160,m249RED,M249RED,Equipment,5,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,79,79,90,71,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,5,2,"0,1,0",29,29,13,50,1,0,,0
161,defaultKnife,defaultKnife,Equipment,11,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,8,1,"1,0,0",,,,,1,5,,0
163,SpeedZombie,SpeedZombie,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3100,0,,,,,,1,0,,0
164,NataKnife,NataKnife,Equipment,11,4001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,8,1,"0,2,0",,,,,1,5,,0
165,Decoder,Decoder,LotteryKeyItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,basicmatrix,,0,0,0,0,0,0,0,0,2000,0,,,,,,1,0,,2
166,PasswordBox,PasswordBox,PeriodicItem,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,2
167,NewyearSpray,NewyearSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
168,NewyearSprayKor,NewyearSprayKor,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
169,M400,M400,Equipment,4,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,100,67,24,65,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,4,4,"3,1,1",439,683,27,80,1,0,,0
170,AK47G,AK47G,Equipment,4,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,83,79,91,72,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,3,4,"3,0,0",47,66,13,50,1,0,,0
171,M4A1G,M4A1G,Equipment,4,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,90,82,"91,86",76,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,3,1,"3,0,0",41,61,13,50,1,0,,0
172,DeserteagleG,DeserteagleG,Equipment,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,56,70,85,85,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,7,4,"4,3,1",64,75,21,80,1,0,,0
173,CashDecoder,CashDecoder,LotteryKeyItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,DecoderA,0,0,0,0,0,0,basicmatrix,,0,0,0,0,0,0,0,0,2000,0,,,,,,1,0,,2
174,EventBomb,EventBomb,Equipment,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,9,0,,,,,,1,0,,2
175,HeavyZombie,HeavyZombie,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3100,0,,,,,,1,0,,0
176,Hammer,Hammer,Equipment,11,4002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,8,1,"0,2,0",,,,,1,5,,0
177,TaegeukgiSpray,TaegeukgiSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
178,WeaponLimitAWP,WeaponLimitAWP,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,2
179,BVSpray,BVSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
180,ZombieDoubleUp,ZombieDoubleUp,PeriodicItem,8,0,2,0,0,1,4,10,10,10,10,4,50,50,50,50,17,,,,,,,1,,,0,0,0,0,0,0,,,240,9124,9208,0,0,0,0,0,2202,0,,,,,,1,0,,2
181,ZombiePointUp,ZombiePointUp,PeriodicItem,8,0,2,0,0,1,4,0,0,0,0,4,50,50,50,50,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2202,0,,,,,,1,0,,2
182,ZombieExpUp,ZombieExpUp,PeriodicItem,8,0,2,0,0,1,4,10,10,10,10,4,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2202,0,,,,,,1,0,,2
183,NatashaSpray,NatashaSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
184,JenniferSpray,JenniferSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
185,RitsukaSpray,RitsukaSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
186,ChoiJiYoonSpray,ChoiJiYoonSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
187,SL8,SL8,Equipment,4,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,59,67,85,81,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,4,2,"1,0,0",55,55,13,71,1,0,,0
188,SD707Spray,SD707Spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
189,SDsasSpray,SDsasSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
190,SDleetSpray,SDleetSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
191,SDnlcSpray,SDnlcSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
192,Fake01Spray,Fake01Spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
193,Fake02Spray,Fake02Spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
194,Fake03Spray,Fake03Spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
195,Fake04Spray,Fake04Spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
196,Fake05Spray,Fake05Spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
197,M1887,M1887,Equipment,2,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,100,33,62,81,,1,,,0,0,0,0,0,1,,,240,9260,9280,8,0,0,0,676,2,2,"0,1,0",88,88,35,13,1,0,,0
198,SkullSpray,SkullSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
199,BandSpray,BandSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
200,PCZombie,PCZombie,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3100,0,,,,,,1,0,,0
201,Sprint,Sprint,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3102,0,,,,,,1,0,,0
202,F2000,F2000,Equipment,4,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,91,82,"91,90","71,42",,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,3,4,"3,2,0",42,48,13,71,1,0,,0
203,K1ASE,K1ASE,Equipment,3,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,79,87,91,76,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,1,4,"1,0,0",35,61,13,61,1,0,,0
204,ServerYell,ServerYell,Requirement,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,2
205,CrissSpray,CrissSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
206,YuriSpray,YuriSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
207,GongmoSpray01,GongmoSpray01,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
208,GongmoSpray02,GongmoSpray02,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
209,GongmoSpray03,GongmoSpray03,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
210,SniperMSpray,SniperMSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
211,JKnife,JKnife,Equipment,11,4004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,8,1,"0,0,0",,,,,1,0,,0
212,M24Grenade,M24Grenade,Equipment,6,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,9,1,,,,,,1,0,,0
213,M134,M134,Equipment,5,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,55,95,92,46,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,5,2,"0,1,0",29,29,13,50,1,0,,0
214,fGrenade2,fGrenade2,Equipment,6,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,9,1,,,,,,1,0,,0
215,Firebomb,Firebomb,Equipment,6,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,9,1,,,,,,1,0,,0
216,ZombiDoctor,ZombiDoctor,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3100,0,,,,,,1,0,,0
217,CHumanSpray,CHumanSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
218,CZombieSpray,CZombieSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
219,THunterSpray,THunterSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
220,M1887G,M1887G,Equipment,2,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,100,33,62,81,,1,,,0,0,0,0,0,1,,,240,9260,9280,8,0,0,0,0,2,4,"1,1,0",108,239,35,13,1,0,,0
221,SL8G,SL8G,Equipment,4,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,66,67,85,81,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,4,4,"1,1,2",149,293,14,71,1,0,,0
222,Guitar,Guitar,Equipment,4,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,90,84,90,78,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,3,4,"1,0,0",54,61,13,50,1,0,,0
223,GongmoSpray04,GongmoSpray04,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
224,GongmoSpray05,GongmoSpray05,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
225,GongmoSpray06,GongmoSpray06,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
230,Lv04SprayJpn,Lv04SprayJpn,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
231,SDJenniferSpray,SDJenniferSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
232,SDNatashaSpray,SDNatashaSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
233,M24,M24,Equipment,4,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,92,70,24,85,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,4,1,"3,1,0",128,128,21,80,1,0,,0
234,Retry,Retry,Requirement,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,50,9124,0,0,0,0,0,0,3200,0,,,,,,1,0,,0
235,SDRitsukaSpray,SDRitsukaSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
236,SDChoiJiYoonSpray,SDChoiJiYoonSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
237,Axe,Axe,Equipment,11,4005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,676,8,2,"2,0,0",,,,,1,0,,0
238,7thdaySpray,7thdaySpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
239,SDCrissSpray,SDCrissSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
240,SDYuriSpray,SDYuriSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
241,RealChoiJiYoonSpray,RealChoiJiYoonSpray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
